[2025-06-04 16:26:41,798][INFO] step 0: train loss 4.6814, val loss 4.6877
[2025-06-04 16:26:41,807][INFO] Checkpoint saved to out/simple_graph_3_1_120_100/0_ckpt_20.pt
[2025-06-04 16:26:44,360][INFO] iter 71: loss 3.8549
[2025-06-04 16:26:44,391][INFO] iter 72: loss 3.8433
[2025-06-04 16:26:44,422][INFO] iter 73: loss 3.8284
[2025-06-04 16:26:44,454][INFO] iter 74: loss 3.8048
[2025-06-04 16:26:44,485][INFO] iter 75: loss 3.7998
[2025-06-04 16:26:44,516][INFO] iter 76: loss 3.7838
[2025-06-04 16:26:44,547][INFO] iter 77: loss 3.7660
[2025-06-04 16:26:44,579][INFO] iter 78: loss 3.7512
[2025-06-04 16:26:44,610][INFO] iter 79: loss 3.7379
[2025-06-04 16:26:44,677][INFO] iter 80: loss 3.7271
[2025-06-04 16:26:44,709][INFO] iter 81: loss 3.7082
[2025-06-04 16:26:44,740][INFO] iter 82: loss 3.6925
[2025-06-04 16:26:44,771][INFO] iter 83: loss 3.6803
[2025-06-04 16:26:44,803][INFO] iter 84: loss 3.6712
[2025-06-04 16:26:44,834][INFO] iter 85: loss 3.6518
[2025-06-04 16:26:44,865][INFO] iter 86: loss 3.6369
[2025-06-04 16:26:44,896][INFO] iter 87: loss 3.6233
[2025-06-04 16:26:44,928][INFO] iter 88: loss 3.6114
[2025-06-04 16:26:44,959][INFO] iter 89: loss 3.6068
[2025-06-04 16:26:44,990][INFO] iter 90: loss 3.5857
[2025-06-04 16:26:45,021][INFO] iter 91: loss 3.5664
[2025-06-04 16:26:45,053][INFO] iter 92: loss 3.5580
[2025-06-04 16:26:45,084][INFO] iter 93: loss 3.5325
[2025-06-04 16:26:45,115][INFO] iter 94: loss 3.5251
[2025-06-04 16:26:45,147][INFO] iter 95: loss 3.4996
[2025-06-04 16:26:45,178][INFO] iter 96: loss 3.4915
[2025-06-04 16:26:45,209][INFO] iter 97: loss 3.4825
[2025-06-04 16:26:45,240][INFO] iter 98: loss 3.4688
[2025-06-04 16:26:45,271][INFO] iter 99: loss 3.4585
[2025-06-04 16:26:45,484][INFO] Iteration 100: Teacher Forcing Accuracy = 0.0938, Autoregressive Accuracy = 0.0031
[2025-06-04 16:26:45,516][INFO] iter 100: loss 3.4431
[2025-06-04 16:26:45,547][INFO] iter 101: loss 3.4234
[2025-06-04 16:26:45,578][INFO] iter 102: loss 3.4192
[2025-06-04 16:26:45,609][INFO] iter 103: loss 3.4019
[2025-06-04 16:26:45,640][INFO] iter 104: loss 3.3794
[2025-06-04 16:26:45,672][INFO] iter 105: loss 3.3753
[2025-06-04 16:26:45,703][INFO] iter 106: loss 3.3553
[2025-06-04 16:26:45,734][INFO] iter 107: loss 3.3475
[2025-06-04 16:26:45,765][INFO] iter 108: loss 3.3151
[2025-06-04 16:26:45,796][INFO] iter 109: loss 3.3130
[2025-06-04 16:26:45,828][INFO] iter 110: loss 3.2973
[2025-06-04 16:26:45,859][INFO] iter 111: loss 3.2859
[2025-06-04 16:26:45,890][INFO] iter 112: loss 3.2714
[2025-06-04 16:26:45,921][INFO] iter 113: loss 3.2648
[2025-06-04 16:26:45,990][INFO] iter 114: loss 3.2528
[2025-06-04 16:26:46,022][INFO] iter 115: loss 3.2292
[2025-06-04 16:26:46,053][INFO] iter 116: loss 3.2027
[2025-06-04 16:26:46,087][INFO] iter 117: loss 3.2059
[2025-06-04 16:26:46,119][INFO] iter 118: loss 3.1900
[2025-06-04 16:26:46,150][INFO] iter 119: loss 3.1835
[2025-06-04 16:26:46,182][INFO] iter 120: loss 3.1582
[2025-06-04 16:26:46,213][INFO] iter 121: loss 3.1380
[2025-06-04 16:26:46,244][INFO] iter 122: loss 3.1353
[2025-06-04 16:26:46,275][INFO] iter 123: loss 3.1144
[2025-06-04 16:26:46,307][INFO] iter 124: loss 3.1016
[2025-06-04 16:26:46,338][INFO] iter 125: loss 3.1022
[2025-06-04 16:26:46,369][INFO] iter 126: loss 3.0847
[2025-06-04 16:26:46,400][INFO] iter 127: loss 3.0624
[2025-06-04 16:26:46,432][INFO] iter 128: loss 3.0575
[2025-06-04 16:26:46,463][INFO] iter 129: loss 3.0511
[2025-06-04 16:26:46,494][INFO] iter 130: loss 3.0369
[2025-06-04 16:26:46,525][INFO] iter 131: loss 3.0033
[2025-06-04 16:26:46,557][INFO] iter 132: loss 3.0092
[2025-06-04 16:26:46,588][INFO] iter 133: loss 2.9959
[2025-06-04 16:26:46,619][INFO] iter 134: loss 2.9690
[2025-06-04 16:26:46,650][INFO] iter 135: loss 2.9638
[2025-06-04 16:26:46,682][INFO] iter 136: loss 2.9406
[2025-06-04 16:26:46,713][INFO] iter 137: loss 2.9438
[2025-06-04 16:26:46,744][INFO] iter 138: loss 2.9304
[2025-06-04 16:26:46,775][INFO] iter 139: loss 2.9182
[2025-06-04 16:26:46,806][INFO] iter 140: loss 2.9083
[2025-06-04 16:26:46,838][INFO] iter 141: loss 2.8901
[2025-06-04 16:26:46,869][INFO] iter 142: loss 2.8708
[2025-06-04 16:26:46,900][INFO] iter 143: loss 2.8615
[2025-06-04 16:26:46,931][INFO] iter 144: loss 2.8575
[2025-06-04 16:26:46,962][INFO] iter 145: loss 2.8331
[2025-06-04 16:26:46,996][INFO] iter 146: loss 2.8563
[2025-06-04 16:26:47,028][INFO] iter 147: loss 2.8317
[2025-06-04 16:26:47,060][INFO] iter 148: loss 2.8112
[2025-06-04 16:26:47,142][INFO] iter 149: loss 2.8089
[2025-06-04 16:26:47,174][INFO] iter 150: loss 2.7942
[2025-06-04 16:26:47,205][INFO] iter 151: loss 2.7946
[2025-06-04 16:26:47,236][INFO] iter 152: loss 2.7702
[2025-06-04 16:26:47,267][INFO] iter 153: loss 2.7660
[2025-06-04 16:26:47,299][INFO] iter 154: loss 2.7647
[2025-06-04 16:26:47,330][INFO] iter 155: loss 2.7664
[2025-06-04 16:26:47,361][INFO] iter 156: loss 2.7450
[2025-06-04 16:26:47,393][INFO] iter 157: loss 2.7446
[2025-06-04 16:26:47,424][INFO] iter 158: loss 2.7296
[2025-06-04 16:26:47,455][INFO] iter 159: loss 2.7225
[2025-06-04 16:26:47,488][INFO] iter 160: loss 2.7143
[2025-06-04 16:26:47,519][INFO] iter 161: loss 2.7106
[2025-06-04 16:26:47,550][INFO] iter 162: loss 2.6884
[2025-06-04 16:26:47,581][INFO] iter 163: loss 2.6891
[2025-06-04 16:26:47,613][INFO] iter 164: loss 2.6680
[2025-06-04 16:26:47,644][INFO] iter 165: loss 2.6656
[2025-06-04 16:26:47,675][INFO] iter 166: loss 2.6675
[2025-06-04 16:26:47,706][INFO] iter 167: loss 2.6466
[2025-06-04 16:26:47,738][INFO] iter 168: loss 2.6448
[2025-06-04 16:26:47,769][INFO] iter 169: loss 2.6129
[2025-06-04 16:26:47,800][INFO] iter 170: loss 2.6207
[2025-06-04 16:26:47,831][INFO] iter 171: loss 2.6167
[2025-06-04 16:26:47,862][INFO] iter 172: loss 2.6022
[2025-06-04 16:26:47,894][INFO] iter 173: loss 2.5921
[2025-06-04 16:26:47,925][INFO] iter 174: loss 2.5722
[2025-06-04 16:26:47,956][INFO] iter 175: loss 2.5673
[2025-06-04 16:26:47,987][INFO] iter 176: loss 2.5694
[2025-06-04 16:26:48,018][INFO] iter 177: loss 2.5536
[2025-06-04 16:26:48,050][INFO] iter 178: loss 2.5424
[2025-06-04 16:26:48,081][INFO] iter 179: loss 2.5456
[2025-06-04 16:26:48,112][INFO] iter 180: loss 2.5095
[2025-06-04 16:26:48,143][INFO] iter 181: loss 2.5253
[2025-06-04 16:26:48,174][INFO] iter 182: loss 2.5179
[2025-06-04 16:26:48,206][INFO] iter 183: loss 2.4929
[2025-06-04 16:26:48,274][INFO] iter 184: loss 2.4923
[2025-06-04 16:26:48,306][INFO] iter 185: loss 2.4934
[2025-06-04 16:26:48,337][INFO] iter 186: loss 2.4702
[2025-06-04 16:26:48,368][INFO] iter 187: loss 2.4586
[2025-06-04 16:26:48,400][INFO] iter 188: loss 2.4328
[2025-06-04 16:26:48,431][INFO] iter 189: loss 2.4312
[2025-06-04 16:26:48,462][INFO] iter 190: loss 2.4435
[2025-06-04 16:26:48,493][INFO] iter 191: loss 2.4006
[2025-06-04 16:26:48,525][INFO] iter 192: loss 2.3920
[2025-06-04 16:26:48,556][INFO] iter 193: loss 2.3832
[2025-06-04 16:26:48,587][INFO] iter 194: loss 2.3849
[2025-06-04 16:26:48,618][INFO] iter 195: loss 2.3686
[2025-06-04 16:26:48,650][INFO] iter 196: loss 2.3476
[2025-06-04 16:26:48,681][INFO] iter 197: loss 2.3518
[2025-06-04 16:26:48,712][INFO] iter 198: loss 2.3340
[2025-06-04 16:26:48,743][INFO] iter 199: loss 2.3192
[2025-06-04 16:26:48,955][INFO] Iteration 200: Teacher Forcing Accuracy = 0.1436, Autoregressive Accuracy = 0.0043
[2025-06-04 16:26:48,986][INFO] iter 200: loss 2.3140
[2025-06-04 16:26:49,018][INFO] iter 201: loss 2.2964
[2025-06-04 16:26:49,049][INFO] iter 202: loss 2.2869
[2025-06-04 16:26:49,080][INFO] iter 203: loss 2.2773
[2025-06-04 16:26:49,111][INFO] iter 204: loss 2.2712
[2025-06-04 16:26:49,142][INFO] iter 205: loss 2.2483
[2025-06-04 16:26:49,174][INFO] iter 206: loss 2.2312
[2025-06-04 16:26:49,205][INFO] iter 207: loss 2.2285
[2025-06-04 16:26:49,236][INFO] iter 208: loss 2.2023
[2025-06-04 16:26:49,267][INFO] iter 209: loss 2.2076
[2025-06-04 16:26:49,298][INFO] iter 210: loss 2.1815
[2025-06-04 16:26:49,330][INFO] iter 211: loss 2.1719
[2025-06-04 16:26:49,361][INFO] iter 212: loss 2.1619
[2025-06-04 16:26:49,392][INFO] iter 213: loss 2.1499
[2025-06-04 16:26:49,423][INFO] iter 214: loss 2.1392
[2025-06-04 16:26:49,454][INFO] iter 215: loss 2.1256
[2025-06-04 16:26:49,486][INFO] iter 216: loss 2.1082
[2025-06-04 16:26:49,517][INFO] iter 217: loss 2.1225
[2025-06-04 16:26:49,550][INFO] iter 218: loss 2.0898
[2025-06-04 16:26:49,619][INFO] iter 219: loss 2.0793
[2025-06-04 16:26:49,651][INFO] iter 220: loss 2.0566
[2025-06-04 16:26:49,682][INFO] iter 221: loss 2.0589
[2025-06-04 16:26:49,713][INFO] iter 222: loss 2.0387
[2025-06-04 16:26:49,745][INFO] iter 223: loss 2.0434
[2025-06-04 16:26:49,776][INFO] iter 224: loss 2.0223
[2025-06-04 16:26:49,807][INFO] iter 225: loss 1.9975
[2025-06-04 16:26:49,838][INFO] iter 226: loss 1.9997
[2025-06-04 16:26:49,870][INFO] iter 227: loss 1.9746
[2025-06-04 16:26:49,901][INFO] iter 228: loss 1.9783
[2025-06-04 16:26:49,932][INFO] iter 229: loss 1.9508
[2025-06-04 16:26:49,964][INFO] iter 230: loss 1.9405
[2025-06-04 16:26:49,995][INFO] iter 231: loss 1.9471
[2025-06-04 16:26:50,026][INFO] iter 232: loss 1.9046
[2025-06-04 16:26:50,057][INFO] iter 233: loss 1.9248
[2025-06-04 16:26:50,089][INFO] iter 234: loss 1.8873
[2025-06-04 16:26:50,120][INFO] iter 235: loss 1.8640
[2025-06-04 16:26:50,151][INFO] iter 236: loss 1.8720
[2025-06-04 16:26:50,182][INFO] iter 237: loss 1.8652
[2025-06-04 16:26:50,214][INFO] iter 238: loss 1.8627
[2025-06-04 16:26:50,245][INFO] iter 239: loss 1.8404
[2025-06-04 16:26:50,276][INFO] iter 240: loss 1.8240
[2025-06-04 16:26:50,307][INFO] iter 241: loss 1.8085
[2025-06-04 16:26:50,338][INFO] iter 242: loss 1.8083
[2025-06-04 16:26:50,370][INFO] iter 243: loss 1.7884
[2025-06-04 16:26:50,401][INFO] iter 244: loss 1.7829
[2025-06-04 16:26:50,432][INFO] iter 245: loss 1.7836
[2025-06-04 16:26:50,463][INFO] iter 246: loss 1.7599
[2025-06-04 16:26:50,494][INFO] iter 247: loss 1.7524
[2025-06-04 16:26:50,527][INFO] iter 248: loss 1.7238
[2025-06-04 16:26:50,558][INFO] iter 249: loss 1.7292
[2025-06-04 16:26:50,589][INFO] iter 250: loss 1.7200
[2025-06-04 16:26:50,621][INFO] iter 251: loss 1.7087
[2025-06-04 16:26:50,652][INFO] iter 252: loss 1.7020
[2025-06-04 16:26:50,683][INFO] iter 253: loss 1.6914
[2025-06-04 16:26:50,757][INFO] iter 254: loss 1.6671
[2025-06-04 16:26:50,789][INFO] iter 255: loss 1.6803
[2025-06-04 16:26:50,820][INFO] iter 256: loss 1.6540
[2025-06-04 16:26:50,852][INFO] iter 257: loss 1.6534
[2025-06-04 16:26:50,883][INFO] iter 258: loss 1.6508
[2025-06-04 16:26:50,914][INFO] iter 259: loss 1.6532
[2025-06-04 16:26:50,946][INFO] iter 260: loss 1.6171
[2025-06-04 16:26:50,977][INFO] iter 261: loss 1.6266
[2025-06-04 16:26:51,008][INFO] iter 262: loss 1.5905
[2025-06-04 16:26:51,040][INFO] iter 263: loss 1.5902
[2025-06-04 16:26:51,072][INFO] iter 264: loss 1.5893
[2025-06-04 16:26:51,104][INFO] iter 265: loss 1.5691
[2025-06-04 16:26:51,135][INFO] iter 266: loss 1.5479
[2025-06-04 16:26:51,166][INFO] iter 267: loss 1.5546
[2025-06-04 16:26:51,199][INFO] iter 268: loss 1.5385
[2025-06-04 16:26:51,230][INFO] iter 269: loss 1.5267
[2025-06-04 16:26:51,261][INFO] iter 270: loss 1.5380
[2025-06-04 16:26:51,292][INFO] iter 271: loss 1.5102
[2025-06-04 16:26:51,324][INFO] iter 272: loss 1.5083
[2025-06-04 16:26:51,355][INFO] iter 273: loss 1.4972
[2025-06-04 16:26:51,386][INFO] iter 274: loss 1.4845
[2025-06-04 16:26:51,417][INFO] iter 275: loss 1.4786
[2025-06-04 16:26:51,448][INFO] iter 276: loss 1.4745
[2025-06-04 16:26:51,479][INFO] iter 277: loss 1.4756
[2025-06-04 16:26:51,511][INFO] iter 278: loss 1.4681
[2025-06-04 16:26:51,542][INFO] iter 279: loss 1.4514
[2025-06-04 16:26:51,573][INFO] iter 280: loss 1.4497
[2025-06-04 16:26:51,604][INFO] iter 281: loss 1.4311
[2025-06-04 16:26:51,636][INFO] iter 282: loss 1.4276
[2025-06-04 16:26:51,667][INFO] iter 283: loss 1.4174
[2025-06-04 16:26:51,698][INFO] iter 284: loss 1.4039
[2025-06-04 16:26:51,729][INFO] iter 285: loss 1.4053
[2025-06-04 16:26:51,761][INFO] iter 286: loss 1.3990
[2025-06-04 16:26:51,829][INFO] iter 287: loss 1.3735
[2025-06-04 16:26:51,860][INFO] iter 288: loss 1.3719
[2025-06-04 16:26:51,891][INFO] iter 289: loss 1.3803
[2025-06-04 16:26:51,923][INFO] iter 290: loss 1.3649
[2025-06-04 16:26:51,954][INFO] iter 291: loss 1.3603
[2025-06-04 16:26:51,985][INFO] iter 292: loss 1.3388
[2025-06-04 16:26:52,017][INFO] iter 293: loss 1.3614
[2025-06-04 16:26:52,048][INFO] iter 294: loss 1.3395
[2025-06-04 16:26:52,079][INFO] iter 295: loss 1.3382
[2025-06-04 16:26:52,110][INFO] iter 296: loss 1.3200
[2025-06-04 16:26:52,142][INFO] iter 297: loss 1.3162
[2025-06-04 16:26:52,173][INFO] iter 298: loss 1.3185
[2025-06-04 16:26:52,204][INFO] iter 299: loss 1.2991
[2025-06-04 16:26:52,415][INFO] Iteration 300: Teacher Forcing Accuracy = 0.1553, Autoregressive Accuracy = 0.0024
[2025-06-04 16:26:52,447][INFO] iter 300: loss 1.2916
[2025-06-04 16:26:52,478][INFO] iter 301: loss 1.3037
[2025-06-04 16:26:52,509][INFO] iter 302: loss 1.2828
[2025-06-04 16:26:52,540][INFO] iter 303: loss 1.2830
[2025-06-04 16:26:52,571][INFO] iter 304: loss 1.2825
[2025-06-04 16:26:52,602][INFO] iter 305: loss 1.2896
[2025-06-04 16:26:52,634][INFO] iter 306: loss 1.2755
[2025-06-04 16:26:52,665][INFO] iter 307: loss 1.2642
[2025-06-04 16:26:52,696][INFO] iter 308: loss 1.2347
[2025-06-04 16:26:52,728][INFO] iter 309: loss 1.2258
[2025-06-04 16:26:52,759][INFO] iter 310: loss 1.2367
[2025-06-04 16:26:52,790][INFO] iter 311: loss 1.2242
[2025-06-04 16:26:52,821][INFO] iter 312: loss 1.2347
[2025-06-04 16:26:52,853][INFO] iter 313: loss 1.2260
[2025-06-04 16:26:52,884][INFO] iter 314: loss 1.2260
[2025-06-04 16:26:52,915][INFO] iter 315: loss 1.2172
[2025-06-04 16:26:52,946][INFO] iter 316: loss 1.1897
[2025-06-04 16:26:52,977][INFO] iter 317: loss 1.2189
[2025-06-04 16:26:53,009][INFO] iter 318: loss 1.1853
[2025-06-04 16:26:53,040][INFO] iter 319: loss 1.1871
[2025-06-04 16:26:53,071][INFO] iter 320: loss 1.1807
[2025-06-04 16:26:53,102][INFO] iter 321: loss 1.1842
[2025-06-04 16:26:53,171][INFO] iter 322: loss 1.1839
[2025-06-04 16:26:53,202][INFO] iter 323: loss 1.1735
[2025-06-04 16:26:53,234][INFO] iter 324: loss 1.1653
[2025-06-04 16:26:53,266][INFO] iter 325: loss 1.1530
[2025-06-04 16:26:53,298][INFO] iter 326: loss 1.1625
[2025-06-04 16:26:53,329][INFO] iter 327: loss 1.1446
[2025-06-04 16:26:53,360][INFO] iter 328: loss 1.1388
[2025-06-04 16:26:53,392][INFO] iter 329: loss 1.1306
[2025-06-04 16:26:53,423][INFO] iter 330: loss 1.1315
[2025-06-04 16:26:53,455][INFO] iter 331: loss 1.1238
[2025-06-04 16:26:53,486][INFO] iter 332: loss 1.1269
[2025-06-04 16:26:53,517][INFO] iter 333: loss 1.1272
[2025-06-04 16:26:53,548][INFO] iter 334: loss 1.1230
[2025-06-04 16:26:53,580][INFO] iter 335: loss 1.1051
[2025-06-04 16:26:53,611][INFO] iter 336: loss 1.1133
[2025-06-04 16:26:53,645][INFO] iter 337: loss 1.1164
[2025-06-04 16:26:53,676][INFO] iter 338: loss 1.0885
[2025-06-04 16:26:53,707][INFO] iter 339: loss 1.1081
[2025-06-04 16:26:53,738][INFO] iter 340: loss 1.0946
[2025-06-04 16:26:53,770][INFO] iter 341: loss 1.0887
[2025-06-04 16:26:53,801][INFO] iter 342: loss 1.0938
[2025-06-04 16:26:53,832][INFO] iter 343: loss 1.0686
[2025-06-04 16:26:53,863][INFO] iter 344: loss 1.0721
[2025-06-04 16:26:53,895][INFO] iter 345: loss 1.0842
[2025-06-04 16:26:53,926][INFO] iter 346: loss 1.0844
[2025-06-04 16:26:53,957][INFO] iter 347: loss 1.0684
[2025-06-04 16:26:53,989][INFO] iter 348: loss 1.0572
[2025-06-04 16:26:54,020][INFO] iter 349: loss 1.0614
[2025-06-04 16:26:54,051][INFO] iter 350: loss 1.0614
[2025-06-04 16:26:54,082][INFO] iter 351: loss 1.0519
[2025-06-04 16:26:54,114][INFO] iter 352: loss 1.0613
[2025-06-04 16:26:54,145][INFO] iter 353: loss 1.0612
[2025-06-04 16:26:54,176][INFO] iter 354: loss 1.0491
[2025-06-04 16:26:54,207][INFO] iter 355: loss 1.0570
[2025-06-04 16:26:54,275][INFO] iter 356: loss 1.0501
[2025-06-04 16:26:54,306][INFO] iter 357: loss 1.0348
[2025-06-04 16:26:54,338][INFO] iter 358: loss 1.0347
[2025-06-04 16:26:54,369][INFO] iter 359: loss 1.0444
[2025-06-04 16:26:54,400][INFO] iter 360: loss 1.0305
[2025-06-04 16:26:54,432][INFO] iter 361: loss 1.0228
[2025-06-04 16:26:54,463][INFO] iter 362: loss 1.0410
[2025-06-04 16:26:54,494][INFO] iter 363: loss 1.0172
[2025-06-04 16:26:54,526][INFO] iter 364: loss 1.0409
[2025-06-04 16:26:54,557][INFO] iter 365: loss 1.0182
[2025-06-04 16:26:54,588][INFO] iter 366: loss 1.0344
[2025-06-04 16:26:54,620][INFO] iter 367: loss 1.0165
[2025-06-04 16:26:54,651][INFO] iter 368: loss 1.0182
[2025-06-04 16:26:54,682][INFO] iter 369: loss 1.0337
[2025-06-04 16:26:54,713][INFO] iter 370: loss 1.0125
[2025-06-04 16:26:54,745][INFO] iter 371: loss 1.0095
[2025-06-04 16:26:54,776][INFO] iter 372: loss 1.0094
[2025-06-04 16:26:54,807][INFO] iter 373: loss 0.9869
[2025-06-04 16:26:54,838][INFO] iter 374: loss 1.0141
[2025-06-04 16:26:54,869][INFO] iter 375: loss 1.0013
[2025-06-04 16:26:54,901][INFO] iter 376: loss 0.9937
[2025-06-04 16:26:54,932][INFO] iter 377: loss 0.9878
[2025-06-04 16:26:54,964][INFO] iter 378: loss 0.9895
[2025-06-04 16:26:54,995][INFO] iter 379: loss 0.9831
[2025-06-04 16:26:55,026][INFO] iter 380: loss 0.9903
[2025-06-04 16:26:55,058][INFO] iter 381: loss 0.9902
[2025-06-04 16:26:55,090][INFO] iter 382: loss 0.9924
[2025-06-04 16:26:55,121][INFO] iter 383: loss 0.9738
[2025-06-04 16:26:55,152][INFO] iter 384: loss 0.9760
[2025-06-04 16:26:55,183][INFO] iter 385: loss 0.9721
[2025-06-04 16:26:55,215][INFO] iter 386: loss 0.9902
[2025-06-04 16:26:55,246][INFO] iter 387: loss 0.9769
[2025-06-04 16:26:55,277][INFO] iter 388: loss 0.9826
[2025-06-04 16:26:55,349][INFO] iter 389: loss 0.9635
[2025-06-04 16:26:55,380][INFO] iter 390: loss 0.9665
[2025-06-04 16:26:55,411][INFO] iter 391: loss 0.9527
[2025-06-04 16:26:55,443][INFO] iter 392: loss 0.9624
[2025-06-04 16:26:55,474][INFO] iter 393: loss 0.9741
[2025-06-04 16:26:55,505][INFO] iter 394: loss 0.9670
[2025-06-04 16:26:55,537][INFO] iter 395: loss 0.9686
[2025-06-04 16:26:55,568][INFO] iter 396: loss 0.9794
[2025-06-04 16:26:55,599][INFO] iter 397: loss 0.9765
[2025-06-04 16:26:55,631][INFO] iter 398: loss 0.9592
[2025-06-04 16:26:55,662][INFO] iter 399: loss 0.9434
[2025-06-04 16:26:55,875][INFO] Iteration 400: Teacher Forcing Accuracy = 0.1499, Autoregressive Accuracy = 0.0047
[2025-06-04 16:26:55,906][INFO] iter 400: loss 0.9562
[2025-06-04 16:26:55,938][INFO] iter 401: loss 0.9506
[2025-06-04 16:26:55,969][INFO] iter 402: loss 0.9396
[2025-06-04 16:26:56,000][INFO] iter 403: loss 0.9548
[2025-06-04 16:26:56,031][INFO] iter 404: loss 0.9524
[2025-06-04 16:26:56,063][INFO] iter 405: loss 0.9387
[2025-06-04 16:26:56,094][INFO] iter 406: loss 0.9402
[2025-06-04 16:26:56,125][INFO] iter 407: loss 0.9488
