[2025-06-05 17:52:40,387][INFO] step 0: train loss 4.6517, val loss 4.6583
[2025-06-05 17:52:40,392][INFO] Checkpoint saved to out/simple_graph_1_1_120_100/0_ckpt_20.pt
[2025-06-05 17:52:41,953][INFO] iter 34: loss 4.6065
[2025-06-05 17:52:41,977][INFO] iter 35: loss 4.6015
[2025-06-05 17:52:42,002][INFO] iter 36: loss 4.5978
[2025-06-05 17:52:42,027][INFO] iter 37: loss 4.6013
[2025-06-05 17:52:42,056][INFO] iter 38: loss 4.5902
[2025-06-05 17:52:42,085][INFO] iter 39: loss 4.5890
[2025-06-05 17:52:42,113][INFO] iter 40: loss 4.5856
[2025-06-05 17:52:42,141][INFO] iter 41: loss 4.5861
[2025-06-05 17:52:42,168][INFO] iter 42: loss 4.5823
[2025-06-05 17:52:42,195][INFO] iter 43: loss 4.5789
[2025-06-05 17:52:42,222][INFO] iter 44: loss 4.5729
[2025-06-05 17:52:42,250][INFO] iter 45: loss 4.5712
[2025-06-05 17:52:42,276][INFO] iter 46: loss 4.5618
[2025-06-05 17:52:42,302][INFO] iter 47: loss 4.5608
[2025-06-05 17:52:42,327][INFO] iter 48: loss 4.5578
[2025-06-05 17:52:42,353][INFO] iter 49: loss 4.5534
[2025-06-05 17:52:42,379][INFO] iter 50: loss 4.5440
[2025-06-05 17:52:42,404][INFO] iter 51: loss 4.5483
[2025-06-05 17:52:42,428][INFO] iter 52: loss 4.5398
[2025-06-05 17:52:42,452][INFO] iter 53: loss 4.5462
[2025-06-05 17:52:42,476][INFO] iter 54: loss 4.5335
[2025-06-05 17:52:42,500][INFO] iter 55: loss 4.5278
[2025-06-05 17:52:42,524][INFO] iter 56: loss 4.5246
[2025-06-05 17:52:42,548][INFO] iter 57: loss 4.5227
[2025-06-05 17:52:42,572][INFO] iter 58: loss 4.5169
[2025-06-05 17:52:42,595][INFO] iter 59: loss 4.5119
[2025-06-05 17:52:42,618][INFO] iter 60: loss 4.5140
[2025-06-05 17:52:42,643][INFO] iter 61: loss 4.4989
[2025-06-05 17:52:42,672][INFO] iter 62: loss 4.5043
[2025-06-05 17:52:42,702][INFO] iter 63: loss 4.4950
[2025-06-05 17:52:42,803][INFO] iter 64: loss 4.4925
[2025-06-05 17:52:42,829][INFO] iter 65: loss 4.4854
[2025-06-05 17:52:42,855][INFO] iter 66: loss 4.4842
[2025-06-05 17:52:42,880][INFO] iter 67: loss 4.4768
[2025-06-05 17:52:42,905][INFO] iter 68: loss 4.4678
[2025-06-05 17:52:42,930][INFO] iter 69: loss 4.4675
[2025-06-05 17:52:42,956][INFO] iter 70: loss 4.4572
[2025-06-05 17:52:42,980][INFO] iter 71: loss 4.4521
[2025-06-05 17:52:43,007][INFO] iter 72: loss 4.4466
[2025-06-05 17:52:43,032][INFO] iter 73: loss 4.4436
[2025-06-05 17:52:43,057][INFO] iter 74: loss 4.4445
[2025-06-05 17:52:43,081][INFO] iter 75: loss 4.4393
[2025-06-05 17:52:43,106][INFO] iter 76: loss 4.4322
[2025-06-05 17:52:43,130][INFO] iter 77: loss 4.4243
[2025-06-05 17:52:43,154][INFO] iter 78: loss 4.4168
[2025-06-05 17:52:43,177][INFO] iter 79: loss 4.4116
[2025-06-05 17:52:43,202][INFO] iter 80: loss 4.4099
[2025-06-05 17:52:43,226][INFO] iter 81: loss 4.3966
[2025-06-05 17:52:43,249][INFO] iter 82: loss 4.3942
[2025-06-05 17:52:43,278][INFO] iter 83: loss 4.3910
[2025-06-05 17:52:43,306][INFO] iter 84: loss 4.3889
[2025-06-05 17:52:43,335][INFO] iter 85: loss 4.3823
[2025-06-05 17:52:43,363][INFO] iter 86: loss 4.3763
[2025-06-05 17:52:43,390][INFO] iter 87: loss 4.3765
[2025-06-05 17:52:43,416][INFO] iter 88: loss 4.3666
[2025-06-05 17:52:43,441][INFO] iter 89: loss 4.3614
[2025-06-05 17:52:43,467][INFO] iter 90: loss 4.3557
[2025-06-05 17:52:43,493][INFO] iter 91: loss 4.3485
[2025-06-05 17:52:43,518][INFO] iter 92: loss 4.3498
[2025-06-05 17:52:43,543][INFO] iter 93: loss 4.3442
[2025-06-05 17:52:43,568][INFO] iter 94: loss 4.3395
[2025-06-05 17:52:43,593][INFO] iter 95: loss 4.3290
[2025-06-05 17:52:43,617][INFO] iter 96: loss 4.3297
[2025-06-05 17:52:43,641][INFO] iter 97: loss 4.3234
[2025-06-05 17:52:43,715][INFO] iter 98: loss 4.3167
[2025-06-05 17:52:43,739][INFO] iter 99: loss 4.3110
[2025-06-05 17:52:44,329][INFO] Iteration 100: Teacher Forcing Accuracy = 0.4546, Autoregressive (Lenient) Accuracy = 0.0000
[2025-06-05 17:52:44,329][INFO]     Error counts - wrong syntax: 668, incorrect start/end: 9330, non-existence path: 2
[2025-06-05 17:52:44,354][INFO] iter 100: loss 4.3061
[2025-06-05 17:52:44,377][INFO] iter 101: loss 4.3061
[2025-06-05 17:52:44,400][INFO] iter 102: loss 4.2972
[2025-06-05 17:52:44,423][INFO] iter 103: loss 4.3041
[2025-06-05 17:52:44,446][INFO] iter 104: loss 4.2897
[2025-06-05 17:52:44,469][INFO] iter 105: loss 4.2893
[2025-06-05 17:52:44,493][INFO] iter 106: loss 4.2779
[2025-06-05 17:52:44,521][INFO] iter 107: loss 4.2836
[2025-06-05 17:52:44,549][INFO] iter 108: loss 4.2778
[2025-06-05 17:52:44,576][INFO] iter 109: loss 4.2712
[2025-06-05 17:52:44,604][INFO] iter 110: loss 4.2622
[2025-06-05 17:52:44,630][INFO] iter 111: loss 4.2589
[2025-06-05 17:52:44,656][INFO] iter 112: loss 4.2604
[2025-06-05 17:52:44,681][INFO] iter 113: loss 4.2463
[2025-06-05 17:52:44,706][INFO] iter 114: loss 4.2437
[2025-06-05 17:52:44,732][INFO] iter 115: loss 4.2408
[2025-06-05 17:52:44,756][INFO] iter 116: loss 4.2362
[2025-06-05 17:52:44,780][INFO] iter 117: loss 4.2340
[2025-06-05 17:52:44,805][INFO] iter 118: loss 4.2269
[2025-06-05 17:52:44,831][INFO] iter 119: loss 4.2246
[2025-06-05 17:52:44,854][INFO] iter 120: loss 4.2252
[2025-06-05 17:52:44,878][INFO] iter 121: loss 4.2214
[2025-06-05 17:52:44,901][INFO] iter 122: loss 4.2171
[2025-06-05 17:52:44,926][INFO] iter 123: loss 4.2037
[2025-06-05 17:52:44,949][INFO] iter 124: loss 4.2090
[2025-06-05 17:52:44,972][INFO] iter 125: loss 4.2080
[2025-06-05 17:52:44,996][INFO] iter 126: loss 4.2006
[2025-06-05 17:52:45,020][INFO] iter 127: loss 4.1967
[2025-06-05 17:52:45,043][INFO] iter 128: loss 4.1827
[2025-06-05 17:52:45,066][INFO] iter 129: loss 4.1866
[2025-06-05 17:52:45,089][INFO] iter 130: loss 4.1784
[2025-06-05 17:52:45,117][INFO] iter 131: loss 4.1700
[2025-06-05 17:52:45,221][INFO] iter 132: loss 4.1690
[2025-06-05 17:52:45,249][INFO] iter 133: loss 4.1648
[2025-06-05 17:52:45,275][INFO] iter 134: loss 4.1650
[2025-06-05 17:52:45,301][INFO] iter 135: loss 4.1553
[2025-06-05 17:52:45,327][INFO] iter 136: loss 4.1535
[2025-06-05 17:52:45,352][INFO] iter 137: loss 4.1597
[2025-06-05 17:52:45,376][INFO] iter 138: loss 4.1409
[2025-06-05 17:52:45,402][INFO] iter 139: loss 4.1327
[2025-06-05 17:52:45,426][INFO] iter 140: loss 4.1305
[2025-06-05 17:52:45,452][INFO] iter 141: loss 4.1206
[2025-06-05 17:52:45,477][INFO] iter 142: loss 4.1204
[2025-06-05 17:52:45,502][INFO] iter 143: loss 4.1138
[2025-06-05 17:52:45,528][INFO] iter 144: loss 4.1132
[2025-06-05 17:52:45,553][INFO] iter 145: loss 4.1089
[2025-06-05 17:52:45,578][INFO] iter 146: loss 4.1066
[2025-06-05 17:52:45,603][INFO] iter 147: loss 4.0945
[2025-06-05 17:52:45,627][INFO] iter 148: loss 4.0938
[2025-06-05 17:52:45,651][INFO] iter 149: loss 4.0872
[2025-06-05 17:52:45,676][INFO] iter 150: loss 4.0842
[2025-06-05 17:52:45,701][INFO] iter 151: loss 4.0809
[2025-06-05 17:52:45,725][INFO] iter 152: loss 4.0786
[2025-06-05 17:52:45,753][INFO] iter 153: loss 4.0730
[2025-06-05 17:52:45,783][INFO] iter 154: loss 4.0632
[2025-06-05 17:52:45,811][INFO] iter 155: loss 4.0596
[2025-06-05 17:52:45,839][INFO] iter 156: loss 4.0589
[2025-06-05 17:52:45,868][INFO] iter 157: loss 4.0508
[2025-06-05 17:52:45,895][INFO] iter 158: loss 4.0406
[2025-06-05 17:52:45,921][INFO] iter 159: loss 4.0442
[2025-06-05 17:52:45,947][INFO] iter 160: loss 4.0420
[2025-06-05 17:52:45,973][INFO] iter 161: loss 4.0353
[2025-06-05 17:52:45,999][INFO] iter 162: loss 4.0323
[2025-06-05 17:52:46,024][INFO] iter 163: loss 4.0302
[2025-06-05 17:52:46,049][INFO] iter 164: loss 4.0255
[2025-06-05 17:52:46,124][INFO] iter 165: loss 4.0117
[2025-06-05 17:52:46,147][INFO] iter 166: loss 4.0126
[2025-06-05 17:52:46,171][INFO] iter 167: loss 4.0042
[2025-06-05 17:52:46,194][INFO] iter 168: loss 3.9980
[2025-06-05 17:52:46,218][INFO] iter 169: loss 3.9978
[2025-06-05 17:52:46,242][INFO] iter 170: loss 3.9876
[2025-06-05 17:52:46,266][INFO] iter 171: loss 3.9822
[2025-06-05 17:52:46,289][INFO] iter 172: loss 3.9818
[2025-06-05 17:52:46,313][INFO] iter 173: loss 3.9745
[2025-06-05 17:52:46,339][INFO] iter 174: loss 3.9734
[2025-06-05 17:52:46,367][INFO] iter 175: loss 3.9589
[2025-06-05 17:52:46,396][INFO] iter 176: loss 3.9580
[2025-06-05 17:52:46,426][INFO] iter 177: loss 3.9474
[2025-06-05 17:52:46,454][INFO] iter 178: loss 3.9535
[2025-06-05 17:52:46,481][INFO] iter 179: loss 3.9422
[2025-06-05 17:52:46,508][INFO] iter 180: loss 3.9320
[2025-06-05 17:52:46,535][INFO] iter 181: loss 3.9307
[2025-06-05 17:52:46,560][INFO] iter 182: loss 3.9292
[2025-06-05 17:52:46,586][INFO] iter 183: loss 3.9263
[2025-06-05 17:52:46,613][INFO] iter 184: loss 3.9153
[2025-06-05 17:52:46,639][INFO] iter 185: loss 3.9118
[2025-06-05 17:52:46,664][INFO] iter 186: loss 3.9031
[2025-06-05 17:52:46,689][INFO] iter 187: loss 3.9023
[2025-06-05 17:52:46,713][INFO] iter 188: loss 3.8919
[2025-06-05 17:52:46,737][INFO] iter 189: loss 3.8910
[2025-06-05 17:52:46,762][INFO] iter 190: loss 3.8827
[2025-06-05 17:52:46,786][INFO] iter 191: loss 3.8835
[2025-06-05 17:52:46,810][INFO] iter 192: loss 3.8739
[2025-06-05 17:52:46,835][INFO] iter 193: loss 3.8696
[2025-06-05 17:52:46,858][INFO] iter 194: loss 3.8734
[2025-06-05 17:52:46,882][INFO] iter 195: loss 3.8522
[2025-06-05 17:52:46,907][INFO] iter 196: loss 3.8519
[2025-06-05 17:52:46,932][INFO] iter 197: loss 3.8479
[2025-06-05 17:52:46,961][INFO] iter 198: loss 3.8352
[2025-06-05 17:52:47,062][INFO] iter 199: loss 3.8294
[2025-06-05 17:52:47,642][INFO] Iteration 200: Teacher Forcing Accuracy = 0.2056, Autoregressive (Lenient) Accuracy = 0.0000
[2025-06-05 17:52:47,642][INFO]     Error counts - wrong syntax: 248, incorrect start/end: 9750, non-existence path: 2
[2025-06-05 17:52:47,669][INFO] iter 200: loss 3.8329
[2025-06-05 17:52:47,696][INFO] iter 201: loss 3.8374
[2025-06-05 17:52:47,722][INFO] iter 202: loss 3.8169
[2025-06-05 17:52:47,748][INFO] iter 203: loss 3.8124
[2025-06-05 17:52:47,773][INFO] iter 204: loss 3.8100
[2025-06-05 17:52:47,799][INFO] iter 205: loss 3.7982
[2025-06-05 17:52:47,824][INFO] iter 206: loss 3.8043
[2025-06-05 17:52:47,848][INFO] iter 207: loss 3.7924
[2025-06-05 17:52:47,873][INFO] iter 208: loss 3.7854
[2025-06-05 17:52:47,897][INFO] iter 209: loss 3.7751
[2025-06-05 17:52:47,921][INFO] iter 210: loss 3.7664
[2025-06-05 17:52:47,945][INFO] iter 211: loss 3.7652
[2025-06-05 17:52:47,968][INFO] iter 212: loss 3.7617
[2025-06-05 17:52:47,992][INFO] iter 213: loss 3.7577
[2025-06-05 17:52:48,017][INFO] iter 214: loss 3.7489
[2025-06-05 17:52:48,041][INFO] iter 215: loss 3.7444
[2025-06-05 17:52:48,064][INFO] iter 216: loss 3.7379
[2025-06-05 17:52:48,088][INFO] iter 217: loss 3.7288
[2025-06-05 17:52:48,112][INFO] iter 218: loss 3.7268
[2025-06-05 17:52:48,136][INFO] iter 219: loss 3.7323
[2025-06-05 17:52:48,160][INFO] iter 220: loss 3.7124
[2025-06-05 17:52:48,188][INFO] iter 221: loss 3.7100
[2025-06-05 17:52:48,218][INFO] iter 222: loss 3.7055
[2025-06-05 17:52:48,247][INFO] iter 223: loss 3.7030
[2025-06-05 17:52:48,275][INFO] iter 224: loss 3.6944
[2025-06-05 17:52:48,301][INFO] iter 225: loss 3.6813
[2025-06-05 17:52:48,328][INFO] iter 226: loss 3.6793
[2025-06-05 17:52:48,352][INFO] iter 227: loss 3.6801
[2025-06-05 17:52:48,377][INFO] iter 228: loss 3.6663
[2025-06-05 17:52:48,402][INFO] iter 229: loss 3.6627
[2025-06-05 17:52:48,427][INFO] iter 230: loss 3.6565
[2025-06-05 17:52:48,451][INFO] iter 231: loss 3.6463
[2025-06-05 17:52:48,476][INFO] iter 232: loss 3.6440
[2025-06-05 17:52:48,502][INFO] iter 233: loss 3.6417
[2025-06-05 17:52:48,582][INFO] iter 234: loss 3.6352
[2025-06-05 17:52:48,606][INFO] iter 235: loss 3.6283
[2025-06-05 17:52:48,629][INFO] iter 236: loss 3.6247
[2025-06-05 17:52:48,654][INFO] iter 237: loss 3.6152
[2025-06-05 17:52:48,677][INFO] iter 238: loss 3.6105
[2025-06-05 17:52:48,701][INFO] iter 239: loss 3.6082
[2025-06-05 17:52:48,724][INFO] iter 240: loss 3.6137
[2025-06-05 17:52:48,747][INFO] iter 241: loss 3.6015
[2025-06-05 17:52:48,770][INFO] iter 242: loss 3.5876
[2025-06-05 17:52:48,794][INFO] iter 243: loss 3.5838
[2025-06-05 17:52:48,823][INFO] iter 244: loss 3.5798
[2025-06-05 17:52:48,853][INFO] iter 245: loss 3.5655
[2025-06-05 17:52:48,882][INFO] iter 246: loss 3.5672
[2025-06-05 17:52:48,911][INFO] iter 247: loss 3.5551
[2025-06-05 17:52:48,937][INFO] iter 248: loss 3.5531
[2025-06-05 17:52:48,962][INFO] iter 249: loss 3.5469
[2025-06-05 17:52:48,987][INFO] iter 250: loss 3.5378
[2025-06-05 17:52:49,013][INFO] iter 251: loss 3.5353
[2025-06-05 17:52:49,039][INFO] iter 252: loss 3.5255
[2025-06-05 17:52:49,064][INFO] iter 253: loss 3.5181
[2025-06-05 17:52:49,090][INFO] iter 254: loss 3.5196
[2025-06-05 17:52:49,116][INFO] iter 255: loss 3.5118
[2025-06-05 17:52:49,141][INFO] iter 256: loss 3.5018
[2025-06-05 17:52:49,165][INFO] iter 257: loss 3.5016
[2025-06-05 17:52:49,190][INFO] iter 258: loss 3.4846
[2025-06-05 17:52:49,214][INFO] iter 259: loss 3.4858
[2025-06-05 17:52:49,238][INFO] iter 260: loss 3.4728
[2025-06-05 17:52:49,263][INFO] iter 261: loss 3.4750
[2025-06-05 17:52:49,287][INFO] iter 262: loss 3.4757
[2025-06-05 17:52:49,311][INFO] iter 263: loss 3.4657
[2025-06-05 17:52:49,335][INFO] iter 264: loss 3.4605
[2025-06-05 17:52:49,359][INFO] iter 265: loss 3.4458
[2025-06-05 17:52:49,387][INFO] iter 266: loss 3.4536
[2025-06-05 17:52:49,487][INFO] iter 267: loss 3.4343
[2025-06-05 17:52:49,514][INFO] iter 268: loss 3.4208
[2025-06-05 17:52:49,542][INFO] iter 269: loss 3.4331
[2025-06-05 17:52:49,568][INFO] iter 270: loss 3.4151
[2025-06-05 17:52:49,593][INFO] iter 271: loss 3.4078
[2025-06-05 17:52:49,619][INFO] iter 272: loss 3.4182
[2025-06-05 17:52:49,644][INFO] iter 273: loss 3.3982
[2025-06-05 17:52:49,670][INFO] iter 274: loss 3.3905
[2025-06-05 17:52:49,695][INFO] iter 275: loss 3.3808
[2025-06-05 17:52:49,720][INFO] iter 276: loss 3.3713
[2025-06-05 17:52:49,744][INFO] iter 277: loss 3.3749
[2025-06-05 17:52:49,768][INFO] iter 278: loss 3.3696
[2025-06-05 17:52:49,792][INFO] iter 279: loss 3.3559
[2025-06-05 17:52:49,815][INFO] iter 280: loss 3.3630
[2025-06-05 17:52:49,838][INFO] iter 281: loss 3.3485
[2025-06-05 17:52:49,863][INFO] iter 282: loss 3.3431
[2025-06-05 17:52:49,886][INFO] iter 283: loss 3.3491
[2025-06-05 17:52:49,910][INFO] iter 284: loss 3.3285
[2025-06-05 17:52:49,933][INFO] iter 285: loss 3.3112
[2025-06-05 17:52:49,957][INFO] iter 286: loss 3.3165
[2025-06-05 17:52:49,980][INFO] iter 287: loss 3.3192
[2025-06-05 17:52:50,003][INFO] iter 288: loss 3.3076
[2025-06-05 17:52:50,027][INFO] iter 289: loss 3.3036
[2025-06-05 17:52:50,054][INFO] iter 290: loss 3.2940
[2025-06-05 17:52:50,083][INFO] iter 291: loss 3.2871
[2025-06-05 17:52:50,113][INFO] iter 292: loss 3.2952
[2025-06-05 17:52:50,142][INFO] iter 293: loss 3.2780
[2025-06-05 17:52:50,170][INFO] iter 294: loss 3.2622
[2025-06-05 17:52:50,197][INFO] iter 295: loss 3.2712
[2025-06-05 17:52:50,224][INFO] iter 296: loss 3.2505
[2025-06-05 17:52:50,249][INFO] iter 297: loss 3.2550
[2025-06-05 17:52:50,274][INFO] iter 298: loss 3.2406
[2025-06-05 17:52:50,299][INFO] iter 299: loss 3.2424
[2025-06-05 17:52:50,875][INFO] Iteration 300: Teacher Forcing Accuracy = 0.4580, Autoregressive (Lenient) Accuracy = 0.0000
[2025-06-05 17:52:50,875][INFO]     Error counts - wrong syntax: 336, incorrect start/end: 9650, non-existence path: 14
[2025-06-05 17:52:50,901][INFO] iter 300: loss 3.2226
[2025-06-05 17:52:50,980][INFO] iter 301: loss 3.2206
[2025-06-05 17:52:51,007][INFO] iter 302: loss 3.2301
[2025-06-05 17:52:51,031][INFO] iter 303: loss 3.1962
[2025-06-05 17:52:51,056][INFO] iter 304: loss 3.2063
[2025-06-05 17:52:51,080][INFO] iter 305: loss 3.1965
[2025-06-05 17:52:51,104][INFO] iter 306: loss 3.1908
[2025-06-05 17:52:51,128][INFO] iter 307: loss 3.1928
[2025-06-05 17:52:51,152][INFO] iter 308: loss 3.1819
[2025-06-05 17:52:51,175][INFO] iter 309: loss 3.1717
[2025-06-05 17:52:51,199][INFO] iter 310: loss 3.1691
[2025-06-05 17:52:51,224][INFO] iter 311: loss 3.1622
[2025-06-05 17:52:51,247][INFO] iter 312: loss 3.1521
[2025-06-05 17:52:51,270][INFO] iter 313: loss 3.1436
[2025-06-05 17:52:51,298][INFO] iter 314: loss 3.1389
[2025-06-05 17:52:51,329][INFO] iter 315: loss 3.1466
[2025-06-05 17:52:51,358][INFO] iter 316: loss 3.1180
[2025-06-05 17:52:51,386][INFO] iter 317: loss 3.1246
[2025-06-05 17:52:51,415][INFO] iter 318: loss 3.1135
[2025-06-05 17:52:51,442][INFO] iter 319: loss 3.0958
[2025-06-05 17:52:51,470][INFO] iter 320: loss 3.1162
[2025-06-05 17:52:51,497][INFO] iter 321: loss 3.1004
[2025-06-05 17:52:51,524][INFO] iter 322: loss 3.0946
[2025-06-05 17:52:51,550][INFO] iter 323: loss 3.0868
[2025-06-05 17:52:51,577][INFO] iter 324: loss 3.0891
[2025-06-05 17:52:51,603][INFO] iter 325: loss 3.0594
[2025-06-05 17:52:51,628][INFO] iter 326: loss 3.0624
[2025-06-05 17:52:51,652][INFO] iter 327: loss 3.0581
[2025-06-05 17:52:51,677][INFO] iter 328: loss 3.0604
[2025-06-05 17:52:51,702][INFO] iter 329: loss 3.0505
[2025-06-05 17:52:51,727][INFO] iter 330: loss 3.0558
[2025-06-05 17:52:51,751][INFO] iter 331: loss 3.0365
[2025-06-05 17:52:51,775][INFO] iter 332: loss 3.0345
[2025-06-05 17:52:51,800][INFO] iter 333: loss 3.0175
[2025-06-05 17:52:51,824][INFO] iter 334: loss 3.0133
[2025-06-05 17:52:51,902][INFO] iter 335: loss 3.0194
[2025-06-05 17:52:51,931][INFO] iter 336: loss 3.0033
[2025-06-05 17:52:51,960][INFO] iter 337: loss 2.9972
[2025-06-05 17:52:51,988][INFO] iter 338: loss 3.0055
[2025-06-05 17:52:52,016][INFO] iter 339: loss 2.9800
[2025-06-05 17:52:52,044][INFO] iter 340: loss 2.9740
[2025-06-05 17:52:52,071][INFO] iter 341: loss 2.9590
[2025-06-05 17:52:52,099][INFO] iter 342: loss 2.9592
[2025-06-05 17:52:52,127][INFO] iter 343: loss 2.9626
[2025-06-05 17:52:52,154][INFO] iter 344: loss 2.9531
[2025-06-05 17:52:52,180][INFO] iter 345: loss 2.9441
[2025-06-05 17:52:52,206][INFO] iter 346: loss 2.9271
[2025-06-05 17:52:52,235][INFO] iter 347: loss 2.9342
[2025-06-05 17:52:52,260][INFO] iter 348: loss 2.9363
[2025-06-05 17:52:52,284][INFO] iter 349: loss 2.9363
[2025-06-05 17:52:52,309][INFO] iter 350: loss 2.9223
[2025-06-05 17:52:52,333][INFO] iter 351: loss 2.9210
[2025-06-05 17:52:52,357][INFO] iter 352: loss 2.9018
[2025-06-05 17:52:52,381][INFO] iter 353: loss 2.9164
[2025-06-05 17:52:52,405][INFO] iter 354: loss 2.8913
[2025-06-05 17:52:52,429][INFO] iter 355: loss 2.8933
[2025-06-05 17:52:52,453][INFO] iter 356: loss 2.8817
[2025-06-05 17:52:52,476][INFO] iter 357: loss 2.8867
[2025-06-05 17:52:52,499][INFO] iter 358: loss 2.8579
[2025-06-05 17:52:52,528][INFO] iter 359: loss 2.8674
[2025-06-05 17:52:52,558][INFO] iter 360: loss 2.8558
[2025-06-05 17:52:52,586][INFO] iter 361: loss 2.8512
[2025-06-05 17:52:52,614][INFO] iter 362: loss 2.8512
[2025-06-05 17:52:52,642][INFO] iter 363: loss 2.8300
[2025-06-05 17:52:52,669][INFO] iter 364: loss 2.8315
[2025-06-05 17:52:52,696][INFO] iter 365: loss 2.8328
[2025-06-05 17:52:52,723][INFO] iter 366: loss 2.8294
[2025-06-05 17:52:52,749][INFO] iter 367: loss 2.8178
[2025-06-05 17:52:52,839][INFO] iter 368: loss 2.8248
[2025-06-05 17:52:52,865][INFO] iter 369: loss 2.8171
[2025-06-05 17:52:52,889][INFO] iter 370: loss 2.8070
[2025-06-05 17:52:52,914][INFO] iter 371: loss 2.8058
[2025-06-05 17:52:52,939][INFO] iter 372: loss 2.8013
[2025-06-05 17:52:52,965][INFO] iter 373: loss 2.7940
[2025-06-05 17:52:52,989][INFO] iter 374: loss 2.7810
[2025-06-05 17:52:53,014][INFO] iter 375: loss 2.7831
[2025-06-05 17:52:53,038][INFO] iter 376: loss 2.7548
[2025-06-05 17:52:53,062][INFO] iter 377: loss 2.7557
[2025-06-05 17:52:53,086][INFO] iter 378: loss 2.7570
[2025-06-05 17:52:53,112][INFO] iter 379: loss 2.7435
[2025-06-05 17:52:53,142][INFO] iter 380: loss 2.7481
[2025-06-05 17:52:53,172][INFO] iter 381: loss 2.7465
[2025-06-05 17:52:53,201][INFO] iter 382: loss 2.7282
[2025-06-05 17:52:53,230][INFO] iter 383: loss 2.7380
[2025-06-05 17:52:53,257][INFO] iter 384: loss 2.7210
[2025-06-05 17:52:53,282][INFO] iter 385: loss 2.7100
[2025-06-05 17:52:53,307][INFO] iter 386: loss 2.7041
[2025-06-05 17:52:53,332][INFO] iter 387: loss 2.6878
[2025-06-05 17:52:53,358][INFO] iter 388: loss 2.7080
[2025-06-05 17:52:53,383][INFO] iter 389: loss 2.7030
[2025-06-05 17:52:53,409][INFO] iter 390: loss 2.6945
[2025-06-05 17:52:53,434][INFO] iter 391: loss 2.6873
[2025-06-05 17:52:53,459][INFO] iter 392: loss 2.6668
[2025-06-05 17:52:53,483][INFO] iter 393: loss 2.6682
[2025-06-05 17:52:53,508][INFO] iter 394: loss 2.6517
[2025-06-05 17:52:53,532][INFO] iter 395: loss 2.6543
[2025-06-05 17:52:53,556][INFO] iter 396: loss 2.6400
[2025-06-05 17:52:53,580][INFO] iter 397: loss 2.6495
[2025-06-05 17:52:53,604][INFO] iter 398: loss 2.6446
[2025-06-05 17:52:53,628][INFO] iter 399: loss 2.6408
[2025-06-05 17:52:54,200][INFO] Iteration 400: Teacher Forcing Accuracy = 0.1401, Autoregressive (Lenient) Accuracy = 0.0000
